,Nuclear,Wind,Solar,Grid,TotalGEN,Demand,Hydrogen,M_Electrolyzer,P_Electrolyzer,SOP,Battery Power,Battery Charge,SOC
878,308000.0,37544.0,500.404,0.0,346044.404,335859.00092593353,0.0,126.808268272127,126.808268272127,151501647.153987,0.0,0.0,30000.0
879,308000.0,36708.0,0.0,0.0,344708.0,331366.93104430754,0.0,166.096308498371,166.096308498371,151502160.889869,0.0,0.0,30000.0
880,308000.0,37620.0,0.0,0.0,345620.0,318969.7670043863,0.0,331.795400795391,331.795400795391,151503187.133044,0.0,0.0,30000.0
881,308000.0,39672.0,0.0,0.0,347672.0,296666.12651128887,0.0,622.5,622.5,151505112.525544,0.0,1005.87348871113,30905.28613984
882,308000.0,38532.0,0.0,-0.0,346532.0,223818.94010893774,0.0,622.5,622.5,151507037.918044,0.0,0.0,30905.28613984
883,308000.0,37392.00000000001,0.0,-0.0,345392.0,163691.67250065648,0.0,622.5,622.5,151508963.310544,0.0,0.0,30905.28613984
884,308000.0,37848.0,0.0,-0.0,345848.0,146026.96918153405,0.0,622.5,622.5,151510888.703044,0.0,0.0,30905.28613984
885,308000.0,38912.0,0.0,-0.0,346912.0,139450.7464347686,0.0,622.5,622.5,151512814.095544,0.0,0.0,30905.28613984
886,308000.0,39824.0,0.0,-0.0,347824.0,133740.58648412357,0.0,622.5,622.5,151514739.488044,0.0,0.0,30905.28613984
887,308000.0,40128.0,0.0,-0.0,348128.0,130614.48336106405,0.0,622.5,622.5,151516664.880544,0.0,0.0,30905.28613984
888,308000.0,39064.0,0.0,-0.0,347064.0,104205.159634361,0.0,622.5,622.5,151518590.273044,0.0,0.0,30905.28613984
889,308000.0,40507.99999999999,0.0,-0.0,348508.0,101129.99820542875,0.0,622.5,622.5,151520515.665544,0.0,0.0,30905.28613984
890,308000.0,44764.0,0.0,-0.0,352764.0,105014.59653525021,0.0,622.5,622.5,151522441.058044,0.0,0.0,30905.28613984
891,308000.0,50160.0,0.0,-0.0,358160.0,104859.93003102273,0.0,622.5,622.5,151524366.450544,0.0,0.0,30905.28613984
892,308000.0,53808.0,0.0,-0.0,361808.0,104067.49712833924,0.0,622.5,622.5,151526291.843044,0.0,0.0,30905.28613984
893,308000.0,56164.00000000001,625.505,-0.0,364789.505,104564.33998002177,0.0,622.5,622.5,151528217.235544,0.0,0.0,30905.28613984
894,308000.0,58444.0,7631.161,-0.0,374075.161,107128.21680537071,0.0,622.5,622.5,151530142.628044,0.0,0.0,30905.28613984
895,308000.0,63156.0,13260.706,-0.0,384416.706,140560.87245562384,0.0,622.5,622.5,151532068.020544,0.0,0.0,30905.28613984
896,308000.0,65056.0,12009.696,-0.0,385065.696,243395.23031682422,0.0,622.5,622.5,151533993.413044,0.0,0.0,30905.28613984
897,308000.0,65208.0,11384.190999999999,0.0,384592.191,292610.1585483001,0.0,622.5,622.5,151535918.805544,0.0,10000.0,39905.28613984
898,308000.0,63688.0,11759.494,0.0,383447.494,297546.9083835364,0.0,622.5,622.5,151537844.198044,0.0,9999.99999999999,48905.28613984
899,308000.0,62168.0,12510.1,0.0,382678.1,310032.2687647056,0.0,622.5,622.5,151539769.590544,0.0,5839.32308429473,54160.6769157053
900,308000.0,60040.0,9132.373,0.0,377172.373,287527.12774219806,0.0,622.5,622.5,151541694.983044,0.0,3073.32793910249,56926.6720608975
901,308000.0,56772.0,5004.04,0.0,369776.04,282555.20525313896,0.0,622.5,622.5,151543620.375544,0.0,0.0,56926.6720608975
902,308000.0,53656.0,1125.909,0.0,362781.909,310015.26476649987,0.0,622.5,622.5,151545545.768044,0.0,1617.54102058026,58382.4589794197
903,308000.0,53352.00000000001,0.0,0.0,361352.0,305868.8514506066,0.0,622.5,622.5,151547471.160544,0.0,851.337379252767,59148.6626207472
904,308000.0,52668.0,0.0,0.0,360668.0,294425.6265211146,0.0,622.5,622.5,151549396.553044,0.0,448.072304869878,59551.9276951301
905,308000.0,50235.99999999999,0.0,-3.63797880709171e-12,358236.0,273838.2103921383,0.0,622.5,622.5,151551321.945544,0.0,235.827528878883,59764.1724711211
906,308000.0,47348.0,0.0,3.63797880709171e-12,355348.0,206596.4818162833,0.0,622.5,622.5,151553247.338044,-6.54836185276508e-12,124.119752041519,59875.8802479585
907,308000.0,43092.00000000001,0.0,1.45519152283669e-11,351092.0,151095.897535744,0.0,622.5,622.5,151555172.730544,6.54836185276508e-12,65.3261852850119,59934.673814715
908,308000.0,39748.0,0.0,-0.0,347748.0,134790.4608453422,0.0,622.5,622.5,151557098.123044,0.0,0.0,59934.673814715
909,308000.0,37392.00000000001,0.0,-0.0,345392.0,128720.26641737876,0.0,622.5,622.5,151559023.515544,0.0,0.0,59934.673814715
910,308000.0,35492.0,0.0,-0.0,343492.0,123449.49283656687,0.0,622.5,622.5,151560948.908044,0.0,0.0,59934.673814715
911,308000.0,35568.0,0.0,-0.0,343568.0,120563.93763420265,0.0,622.5,622.5,151562874.300544,0.0,0.0,59934.673814715
912,308000.0,35492.0,0.0,-0.0,343492.0,69896.97199416484,0.0,622.5,622.5,151564799.693044,0.0,0.0,59934.673814715
913,308000.0,35340.0,0.0,-0.0,343340.0,67834.26729672166,0.0,622.5,622.5,151566725.085544,0.0,0.0,59934.673814715
914,308000.0,35340.0,0.0,-0.0,343340.0,70439.91236862438,0.0,622.5,622.5,151568650.478044,0.0,0.0,59934.673814715
915,308000.0,34883.99999999999,0.0,-0.0,342884.0,70336.16779059815,0.0,622.5,622.5,151570575.870544,0.0,0.0,59934.673814715
916,308000.0,33060.0,0.0,-0.0,341060.0,69804.6330700481,0.0,622.5,622.5,151572501.263044,0.0,0.0,59934.673814715
917,308000.0,28804.0,1251.01,-0.0,338055.01,70137.89690277394,0.0,622.5,622.5,151574426.655544,0.0,0.0,59934.673814715
918,308000.0,27284.0,9882.979,-0.0,345166.979,71857.65077375992,0.0,622.5,622.5,151576352.048044,0.0,0.0,59934.673814715
919,308000.0,38076.0,22267.978000000003,-0.0,368343.978,94283.0412618691,0.0,622.5,622.5,151578277.440544,0.0,0.0,59934.673814715
920,308000.0,40507.99999999999,35278.481999999996,-0.0,383786.482,163260.53006072616,0.0,622.5,622.5,151580202.833044,0.0,0.0,59934.673814715
921,308000.0,37392.00000000001,44160.653,-0.0,389552.653,196272.08603703883,0.0,622.5,622.5,151582128.225544,0.0,0.0,59934.673814715
922,308000.0,33667.99999999999,51041.208,-0.0,392709.208,199583.47547482175,0.0,622.5,622.5,151584053.618044,0.0,0.0,59934.673814715
923,308000.0,30856.0,47913.683,-0.0,386769.683,207958.19403925524,0.0,622.5,622.5,151585979.010544,0.0,0.0,59934.673814715
924,308000.0,30020.0,35903.986999999994,-0.0,373923.98699999996,192862.5767272672,0.0,622.5,622.5,151587904.403044,0.0,0.0,59934.673814715
925,308000.0,31160.0,19015.352,-0.0,358175.352,189527.59477249335,0.0,622.5,622.5,151589829.795544,0.0,0.0,59934.673814715
926,308000.0,28880.0,4253.434,-0.0,341133.434,207946.78838534575,0.0,622.5,622.5,151591755.188044,0.0,0.0,59934.673814715
927,308000.0,29260.0,0.0,-0.0,337260.0,205165.52749160343,0.0,622.5,622.5,151593680.580544,0.0,0.0,59934.673814715
928,308000.0,30932.0,0.0,-0.0,338932.0,197489.83489417195,0.0,622.5,622.5,151595605.973044,0.0,0.0,59934.673814715
929,308000.0,31844.0,0.0,-0.0,339844.0,183680.5566046085,0.0,622.5,622.5,151597531.365544,0.0,0.0,59934.673814715
930,308000.0,30703.999999999996,0.0,-0.0,338704.0,138577.28882403715,0.0,622.5,622.5,151599456.758044,0.0,0.0,59934.673814715
931,308000.0,30856.0,0.0,-0.0,338856.0,101349.54694706525,0.0,622.5,622.5,151601382.150544,0.0,0.0,59934.673814715
932,308000.0,30247.999999999996,0.0,-0.0,338248.0,90412.4622988514,0.0,622.5,622.5,151603307.543044,0.0,0.0,59934.673814715
933,308000.0,29487.999999999996,0.0,-0.0,337488.0,86340.80009499073,0.0,622.5,622.5,151605232.935544,0.0,0.0,59934.673814715
934,308000.0,28880.0,0.0,-0.0,336880.0,82805.35986671137,0.0,622.5,622.5,151607158.328044,0.0,0.0,59934.673814715
935,308000.0,28804.0,0.0,-0.0,336804.0,80869.83602245095,0.0,622.5,622.5,151609083.720544,0.0,0.0,59934.673814715
936,308000.0,27512.000000000004,0.0,-0.0,335512.0,101365.18262935891,0.0,622.5,622.5,151611009.113044,0.0,0.0,59934.673814715
937,308000.0,26144.0,0.0,-0.0,334144.0,98373.83075242468,0.0,622.5,622.5,151612934.505544,0.0,0.0,59934.673814715
938,308000.0,25156.0,0.0,-0.0,333156.0,102152.55937321183,0.0,622.5,622.5,151614859.898044,0.0,0.0,59934.673814715
939,308000.0,24852.0,0.0,-0.0,332852.0,102002.1081047461,0.0,622.5,622.5,151616785.290544,0.0,0.0,59934.673814715
940,308000.0,22648.0,0.0,-0.0,330648.0,101231.27193709498,0.0,622.5,622.5,151618710.683044,0.0,0.0,59934.673814715
941,308000.0,18164.0,9882.979,-0.0,336046.979,101714.57397871753,0.0,622.5,622.5,151620636.075544,0.0,0.0,59934.673814715
942,308000.0,13832.0,40532.724,-0.0,362364.724,104208.57565341945,0.0,622.5,622.5,151622561.468044,0.0,0.0,59934.673814715
943,308000.0,14592.0,68930.65100000001,-0.0,391522.651,136730.06746499098,0.0,622.5,622.5,151624486.860544,0.0,0.0,59934.673814715
944,308000.0,12084.0,85819.286,-0.0,405903.28599999996,236761.8077526018,0.0,622.5,622.5,151626412.253044,0.0,0.0,59934.673814715
945,308000.0,9044.000000000002,93575.548,0.0,410619.548,284635.4466950382,0.0,622.5,622.5,151628337.645544,0.0,34.3822027815841,59965.6177972184
946,308000.0,6156.0,94075.952,0.0,408231.952,289437.65179121634,0.0,622.5,622.5,151630263.038044,0.0,18.0958962008335,59981.9041037992
947,308000.0,4028.0,86820.09400000001,0.0,398848.09400000004,301582.73980481655,0.0,622.5,622.5,151632188.430544,0.0,9.52415589517841,59990.4758441048
948,308000.0,2812.0000000000005,69681.25700000001,0.0,380493.257,279690.9473268774,0.0,622.5,622.5,151634113.823044,0.0,5.01271362904299,59994.987286371
949,308000.0,2356.0,44911.259,0.0,355267.259,274854.52816211747,0.0,622.5,622.5,151636039.215544,0.0,2.63827033107373,59997.3617296689
950,308000.0,2964.0,13385.806999999999,0.0,324349.807,301566.19922861474,0.0,283.655916753746,283.655916753746,151636916.563295,0.0,0.0,59997.3617296689
951,308000.0,5244.0,0.0,0.0,313244.0,297532.79105096695,0.0,195.604551415462,195.604551415462,151637521.568172,0.0,0.0,59997.3617296689
952,308000.0,7144.0,0.0,0.0,315144.0,286401.4364336251,0.0,357.844916401367,357.844916401367,151638628.382499,0.0,0.0,59997.3617296689
953,308000.0,7448.0,0.0,-0.0,315448.0,266375.1037347194,0.0,610.957558502743,610.957558502743,151640518.074227,0.0,0.0,59997.3617296689
954,308000.0,6536.0,0.0,-3.63797880709171e-12,314536.0,200965.96160278033,0.0,622.5,622.5,151642443.466727,6.54836185276508e-12,1.38856333214426,59998.6114366679
955,308000.0,5016.0,0.0,-0.0,313016.0,146977.97404656804,0.0,622.5,622.5,151644368.859227,0.0,0.730822806392098,59999.2691771936
956,308000.0,3344.0000000000005,0.0,4.59537963237722e-12,311344.0,131116.92096845323,0.0,622.5,622.5,151646294.251727,-6.54836185276508e-12,0.38464358231163,59999.6153564177
957,308000.0,2052.0000000000005,0.0,3.63797880709171e-12,310052.0,125212.16184764537,0.0,622.5,622.5,151648219.644227,-6.54836185276508e-12,0.202443990685424,59999.7975560093
958,308000.0,760.0,0.0,-1.09139364212751e-11,308760.0,120085.03639155785,0.0,622.5,622.5,151650145.036727,0.0,0.10654946878276,59999.8934505312
959,308000.0,76.0,0.0,3.63797880709171e-12,308076.0,117278.1232684355,0.0,622.5,622.5,151652070.429227,6.54836185276508e-12,0.0560786677851866,59999.9439213322
960,308000.0,0.0,0.0,4.97828861467653e-12,308000.0,121087.92344228367,0.0,622.5,622.5,151653995.821727,0.0,0.0295150883079929,59999.9704849117
961,308000.0,0.0,0.0,1.1105409994383e-11,308000.0,117514.54077115895,0.0,622.5,622.5,151655921.214227,6.54836185276508e-12,0.0155342570035014,59999.984465743
962,308000.0,0.0,0.0,-1.91472532273806e-12,308000.0,122028.50098978847,0.0,622.5,622.5,151657846.606727,0.0,0.00817592473858416,59999.9918240753
963,308000.0,0.0,0.0,1.03395191713984e-11,308000.0,121848.77624402063,0.0,622.5,622.5,151659771.999227,0.0,0.00430311828255837,59999.9956968817
964,308000.0,76.0,0.0,1.1871299516325e-11,308076.0,120927.95759175837,0.0,622.5,622.5,151661697.391728,0.0,0.00226479909638568,59999.9977352009
965,308000.0,76.0,11759.494,-6.51006722487968e-12,319835.494,121505.29627055775,0.0,622.5,622.5,151663622.784228,-6.54836185276508e-12,0.00119199952390964,59999.9988080005
966,308000.0,0.0,42284.138,5.36123196618471e-12,350284.138,124484.55873541681,0.0,622.5,622.5,151665548.176728,-6.54836185276508e-12,0.000627368170075658,59999.9993726318
967,308000.0,76.0,70556.96399999999,-1.03395186835074e-11,378632.964,163333.79481983796,0.0,622.5,622.5,151667473.569228,0.0,0.000330193772817055,59999.9996698062
968,308000.0,76.0,88446.407,0.0,396522.407,282828.8265018149,0.0,622.5,622.5,151669398.961728,0.0,0.000173786195917178,59999.9998262138
969,308000.0,152.0,95952.467,0.0,404104.467,340017.2947390958,0.0,622.5,622.5,151671324.354228,0.0,9.14664193068778e-05,59999.9999085336
970,308000.0,380.0,96703.073,0.0,405083.073,345753.8704345826,0.0,622.5,622.5,151673249.746728,0.0,4.81402208893805e-05,59999.9999518598
971,308000.0,608.0,89822.518,0.0,398430.518,360262.0422687709,0.0,475.197522853802,475.197522853802,151674719.532666,0.0,0.0,59999.9999518598
972,308000.0,760.0,74685.29699999999,0.0,383445.297,334110.7384105635,0.0,614.215254438484,614.215254438484,151676619.300448,0.0,0.0,59999.9999518598
973,308000.0,988.0000000000001,50665.905000000006,0.0,359653.905,328333.2915756024,0.0,389.941637133751,389.941637133751,151677825.389931,0.0,0.0,59999.9999518598
974,308000.0,1444.0,18514.948000000004,22283.3353735284,360242.2833735284,360242.2833735284,0.0,0.0,0.0,151677825.389931,10000.0,0.0,48888.8888407487
975,308000.0,2584.0,0.0,37840.0903454494,355424.0903021232,355424.0903021232,0.0,0.0,0.0,151677825.389931,6999.9999566738,0.0,41111.1111111111
976,308000.0,5396.0,0.0,18730.8951434849,342126.89514348493,342126.89514348493,0.0,0.0,0.0,151677825.389931,10000.0,0.0,30000.0
977,308000.0,9956.0,0.0,248.015730919782,318204.0157309198,318204.0157309198,0.0,0.0,0.0,151677825.389931,0.0,0.0,30000.0
978,308000.0,14592.0,0.0,-0.0,322592.0,240068.14116876308,0.0,622.5,622.5,151679750.782431,0.0,10000.0,39000.0
979,308000.0,17631.999999999996,0.0,-0.0,325632.0,175575.64843668597,0.0,622.5,622.5,151681676.174931,0.0,10000.0,48000.0
980,308000.0,18316.000000000004,0.0,-2.72848410531878e-12,326316.0,156628.49191787065,0.0,622.5,622.5,151683601.567431,0.0,6315.78947368421,53684.2105263158
981,308000.0,17631.999999999996,0.0,-7.73070496506989e-12,325632.0,149574.8369860793,0.0,622.5,622.5,151685526.959931,0.0,3324.09972299169,56675.9002770083
982,308000.0,17100.0,0.0,-5.22959453519434e-12,325100.0,143450.12080048546,0.0,622.5,622.5,151687452.352431,6.54836185276508e-12,1749.52616999563,58250.4738300044
983,308000.0,16720.0,0.0,-9.54969436861575e-12,324720.0,140097.06334480504,0.0,622.5,622.5,151689377.744931,-6.54836185276508e-12,920.80324736612,59079.1967526339
984,308000.0,17631.999999999996,0.0,-8.81072992342524e-12,325632.0,123297.32657602336,0.0,622.5,622.5,151691303.137431,6.54836185276508e-12,484.633288087431,59515.3667119126
985,308000.0,19152.0,0.0,-3.80850906367414e-12,327152.0,119658.74299429423,0.0,622.5,622.5,151693228.529931,6.54836185276508e-12,255.070151624964,59744.929848375
986,308000.0,21203.999999999996,0.0,-6.50857145956252e-12,329204.0,124255.06615688297,0.0,622.5,622.5,151695153.922431,-6.54836185276508e-12,134.247448223666,59865.7525517763
987,308000.0,21888.000000000004,0.0,-1.45519152283669e-11,329888.0,124072.06210459783,0.0,622.5,622.5,151697079.314932,0.0,70.6565516966657,59929.3434483033
988,308000.0,20520.0,0.0,1.09139364212751e-11,328520.0,123134.44194514907,0.0,622.5,622.5,151699004.707432,0.0,37.1876587877159,59962.8123412123
989,308000.0,19988.0,2752.222,3.63797880709171e-12,330740.222,123722.3149022638,0.0,622.5,622.5,151700930.099932,-6.54836185276508e-12,19.5724519935357,59980.4275480065
990,308000.0,17251.999999999996,16513.332000000002,3.82982534574694e-12,341765.332,126755.93779910459,0.0,622.5,622.5,151702855.492432,0.0,10.3012905229154,59989.6987094771
991,308000.0,20596.0,34402.775,-1.45519152283669e-11,362998.775,166314.02759501268,0.0,622.5,622.5,151704780.884932,0.0,5.42173185416323,59994.5782681458
992,308000.0,32680.0,38656.209,0.0,379336.20900000003,287989.3980751054,0.0,622.5,622.5,151706706.277432,0.0,2.85354308113892,59997.1464569189
993,308000.0,42712.0,38531.108,0.0,389243.108,346221.3426339325,0.0,535.620978807541,535.620978807541,151708362.953119,0.0,0.0,59997.1464569189
994,308000.0,52288.0,45786.966,0.0,406074.966,352062.5894473825,0.0,622.5,622.5,151710288.345619,0.0,1.50186477954872,59998.4981352204
995,308000.0,58215.99999999999,42033.936,0.0,408249.936,366835.4813246936,0.0,515.609960707565,515.609960707565,151711883.127228,0.0,0.0,59998.4981352204
996,308000.0,59964.0,32526.260000000002,0.0,400490.26,340207.01367464656,0.0,622.5,622.5,151713808.519728,0.0,0.7904551471304,59999.2095448529
997,308000.0,60267.99999999999,21642.473,0.0,389910.473,334324.14997581247,0.0,622.5,622.5,151715733.912228,0.0,0.416029024804869,59999.5839709752
998,308000.0,62700.0,7255.857999999999,0.0,377955.858,366815.36190328276,0.0,138.69917640413,138.69917640413,151716162.90878,0.0,0.0,59999.5839709752
999,308000.0,63308.0,0.0,0.0,371308.0,361909.25477266917,0.0,117.014378080269,117.014378080269,151716524.834252,0.0,0.0,59999.5839709752
1000,308000.0,60647.99999999999,0.0,0.0,368648.0,348369.43538018275,0.0,252.468129516725,252.468129516725,151717305.718176,0.0,0.0,59999.5839709752
1001,308000.0,54112.00000000001,0.0,0.0,362112.0,324010.05261336366,0.0,474.369244963623,474.369244963623,151718772.942251,0.0,0.0,59999.5839709752
1002,308000.0,49780.0,0.0,-7.65887353537664e-13,357780.0,244448.48966538373,0.0,622.5,622.5,151720698.334751,0.0,0.218962644633537,59999.7810373554
1003,308000.0,47652.0,0.0,-1.22542392899661e-11,355652.0,178779.249397349,0.0,622.5,622.5,151722623.727251,0.0,0.115243497175949,59999.8847565028
1004,308000.0,47044.0,0.0,-1.18712956131972e-11,355044.0,159486.3779154054,0.0,622.5,622.5,151724549.119751,0.0,0.0606544721985732,59999.9393455278
1005,308000.0,57228.0,0.0,1.26371899056288e-11,365228.0,152304.0200802395,0.0,622.5,622.5,151726474.512251,6.54836185276508e-12,0.0319234064208056,59999.9680765936
1006,308000.0,60344.0,0.0,-1.41689680821511e-11,368344.0,146067.55065989663,0.0,622.5,622.5,151728399.904751,-6.54836185276508e-12,0.0168017928521486,59999.9831982071
1007,308000.0,59584.0,0.0,-1.37860244053822e-11,367584.0,142653.3124073243,0.0,622.5,622.5,151730325.297251,0.0,0.00884304886935034,59999.9911569511
1008,308000.0,57152.0,0.0,-7.658902158314e-12,365152.0,125061.69677576779,0.0,622.5,622.5,151732250.689751,0.0,0.00465423624662339,59999.9953457638
1009,308000.0,59280.0,0.0,6.89301263637199e-12,367280.0,121371.0454921739,0.0,622.5,622.5,151734176.082251,0.0,0.00244959802474018,59999.997550402
1010,308000.0,61255.99999999999,0.0,2.29767095107081e-12,369256.0,126033.14149705916,0.0,622.5,622.5,151736101.474751,0.0,0.00128926211848585,59999.9987107379
1011,308000.0,61864.0,0.0,1.91472575641893e-12,369864.0,125847.5186783721,0.0,622.5,622.5,151738026.867251,0.0,0.000678559010434822,59999.999321441
1012,308000.0,69084.0,0.0,-1.18712992452745e-11,377084.0,124896.48128503878,0.0,622.5,622.5,151739952.259751,0.0,0.000357136322188461,59999.9996428637
1013,308000.0,71364.0,1751.4139999999998,8.04184789506696e-12,381115.414,125492.76663482716,0.0,622.5,622.5,151741877.652251,0.0,0.000187966485866223,59999.9998120335
1014,308000.0,69920.0,9007.272,-1.14883541183853e-11,386927.272,128569.8003174902,0.0,622.5,622.5,151743803.044751,0.0,9.89297290001751e-05,59999.9999010703
1015,308000.0,64524.00000000001,15762.726,1.26371895397106e-11,388286.726,168693.96171229612,0.0,622.5,622.5,151745728.437251,6.54836185276508e-12,5.20682787234699e-05,59999.9999479317
1016,308000.0,53276.0,23143.685,0.0,384419.685,292110.4923917186,0.0,622.5,622.5,151747653.829751,0.0,2.74043563159036e-05,59999.9999725956
1017,308000.0,48488.0,35903.986999999994,0.0,392391.98699999996,351175.72920842294,0.0,513.142409505134,513.142409505134,151749240.979224,0.0,0.0,59999.9999725956
1018,308000.0,39824.0,37405.199,0.0,385229.199,357100.5635747681,0.0,350.201511044137,350.201511044137,151750324.152497,0.0,0.0,59999.9999725956
1019,308000.0,28044.0,32526.260000000002,0.0,372084.8537923044,372084.8537923044,0.0,0.0,0.0,151750324.152497,3514.5937923044,0.0,56094.8957589241
1020,308000.0,19000.0,24895.099,0.0,351895.099,345075.3359111509,0.0,84.9060504561712,84.9060504561712,151750586.766911,0.0,0.0,56094.8957589241
1021,308000.0,13300.0,15262.322,0.0,339108.2891267007,339108.2891267007,0.0,0.0,0.0,151750586.766911,2545.96712670072,0.0,53266.0433959233
1022,308000.0,11324.0,4503.636,38236.8104643463,372064.4464643463,372064.4464643463,0.0,0.0,0.0,151750586.766911,10000.0,0.0,42154.9322848122
1023,308000.0,9576.0,0.0,39512.1335193944,367088.1335193944,367088.13351939444,0.0,0.0,0.0,151750586.766911,10000.0,0.0,31043.8211737011
1024,308000.0,6992.0,0.0,37423.1218521625,353354.56090849347,353354.5609084934,0.0,0.0,0.0,151750586.766911,939.439056330954,0.0,30000.0
1025,308000.0,7371.999999999999,0.0,13274.5982475965,328646.5982475965,328646.5982475965,0.0,0.0,0.0,151750586.766911,0.0,0.0,30000.0
1026,308000.0,10260.0,0.0,-0.0,318260.0,247946.51871852955,0.0,622.5,622.5,151752512.159411,0.0,0.0,30000.0
1027,308000.0,15048.0,0.0,-5.91171556152403e-12,323048.0,181337.55936828637,0.0,622.5,622.5,151754437.551911,3.27418092638254e-12,2222.22222222218,32000.0
1028,308000.0,16340.0,0.0,-0.0,324340.0,161768.6091711303,0.0,622.5,622.5,151756362.944411,0.0,10000.0,41000.0
1029,308000.0,16796.0,0.0,-0.0,324796.0,154483.47264253948,0.0,622.5,622.5,151758288.336911,0.0,0.0,41000.0
1030,308000.0,16568.0,0.0,-0.0,324568.0,148157.7600804154,0.0,622.5,622.5,151760213.729411,0.0,0.0,41000.0
1031,308000.0,15276.0,0.0,-0.0,323276.0,144694.6644811758,0.0,622.5,622.5,151762139.121911,0.0,0.0,41000.0
1032,308000.0,17631.999999999996,0.0,-0.0,325632.0,123048.13241609462,0.0,622.5,622.5,151764064.514411,0.0,0.0,41000.0
1033,308000.0,20672.0,0.0,-0.0,328672.0,119416.9027146495,0.0,622.5,622.5,151765989.906911,0.0,0.0,41000.0
1034,308000.0,25383.999999999996,0.0,-0.0,333384.0,124003.9363255418,0.0,622.5,622.5,151767915.299411,0.0,0.0,41000.0
1035,308000.0,30400.0,0.0,-0.0,338400.0,123821.30213967907,0.0,622.5,622.5,151769840.691911,0.0,0.0,41000.0
1036,308000.0,34503.99999999999,0.0,-0.0,342504.0,122885.5769886174,0.0,622.5,622.5,151771766.084411,0.0,0.0,41000.0
1037,308000.0,40356.0,250.202,-0.0,348606.202,123472.26180555292,0.0,622.5,622.5,151773691.476911,0.0,0.0,41000.0
1038,308000.0,49932.0,2752.222,-0.0,360684.222,126499.75349800906,0.0,622.5,622.5,151775616.869411,0.0,0.0,41000.0
1039,308000.0,58900.0,6129.9490000000005,-0.0,373029.949,165977.89310173682,0.0,622.5,622.5,151777542.261912,0.0,0.0,41000.0
1040,308000.0,66652.0,9757.878,0.0,384409.878,287407.3475301777,0.0,622.5,622.5,151779467.654412,0.0,0.0,41000.0
1041,308000.0,70755.99999999999,12885.403,0.0,391641.403,345521.60048199,0.0,574.191541349224,574.191541349224,151781243.628849,0.0,0.0,41000.0
1042,308000.0,72808.0,15012.119999999999,0.0,395820.12,351351.04164942127,0.0,553.640025464705,553.640025464705,151782956.037448,0.0,0.0,41000.0
1043,308000.0,73948.0,14011.311999999998,0.0,395959.312,366094.0762825949,0.0,371.822184681694,371.822184681694,151784106.083465,0.0,0.0,41000.0
1044,308000.0,74252.0,11259.09,0.0,393511.09,339519.42698214645,0.0,622.5,622.5,151786031.475965,0.0,0.0,41000.0
1045,308000.0,73948.0,6380.151,0.0,388328.151,333648.4530405205,0.0,622.5,622.5,151787956.868465,0.0,0.0,41000.0
1046,308000.0,73568.0,1751.4139999999998,0.0,383319.414,366073.9975242093,0.0,214.705435123594,214.705435123594,151788620.952376,0.0,0.0,41000.0
1047,308000.0,73416.0,0.0,0.0,381416.0,361177.80604447715,0.0,251.965514746259,251.965514746259,151789400.281713,0.0,0.0,41000.0
1048,308000.0,73340.0,0.0,0.0,381340.0,347665.351753999,0.0,419.249370662712,419.249370662712,151790697.020016,0.0,0.0,41000.0
1049,308000.0,73188.0,0.0,0.0,381188.0,323355.2013273573,0.0,622.5,622.5,151792622.412516,0.0,0.0,41000.0
1050,308000.0,72732.00000000001,0.0,-0.0,380732.0,243954.43892057336,0.0,622.5,622.5,151794547.805016,0.0,0.0,41000.0
1051,308000.0,72200.0,0.0,-0.0,380200.0,178417.921653241,0.0,622.5,622.5,151796473.197516,0.0,0.0,41000.0
1052,308000.0,71668.0,0.0,-0.0,379668.0,159164.04267044613,0.0,622.5,622.5,151798398.590016,0.0,0.0,41000.0
1053,308000.0,70680.0,0.0,-0.0,378680.0,151996.20097830414,0.0,622.5,622.5,151800323.982516,0.0,0.0,41000.0
1054,308000.0,69464.0,0.0,-0.0,377464.0,145772.33598176576,0.0,622.5,622.5,151802249.375016,0.0,0.0,41000.0
1055,308000.0,66652.0,0.0,-0.0,374652.0,142364.9981888933,0.0,622.5,622.5,151804174.767516,0.0,0.0,41000.0
1056,308000.0,62776.0,0.0,-0.0,370776.0,111126.11540048775,0.0,622.5,622.5,151806100.160016,0.0,0.0,41000.0
1057,308000.0,59507.99999999999,0.0,-0.0,367508.0,107846.71210581664,0.0,622.5,622.5,151808025.552516,0.0,0.0,41000.0
1058,308000.0,55556.0,0.0,-0.0,363556.0,111989.31237435398,0.0,622.5,622.5,151809950.945016,0.0,0.0,41000.0
1059,308000.0,54872.0,0.0,-0.0,362872.0,111824.37344179362,0.0,622.5,622.5,151811876.337516,0.0,0.0,41000.0
1060,308000.0,56392.0,0.0,-0.0,364392.0,110979.30981442875,0.0,622.5,622.5,151813801.730016,0.0,0.0,41000.0
1061,308000.0,54340.0,11133.989000000001,-0.0,373473.989,111509.15129507818,0.0,622.5,622.5,151815727.122516,0.0,0.0,41000.0
1062,308000.0,54188.0,41408.431000000004,-0.0,403596.431,114243.31218467404,0.0,622.5,622.5,151817652.515016,0.0,0.0,41000.0
1063,308000.0,63232.00000000001,69055.75200000001,-0.0,440287.752,149896.45223043545,0.0,622.5,622.5,151819577.907517,0.0,0.0,41000.0
1064,308000.0,63156.0,87320.49799999999,-0.0,458476.498,259560.7218205051,0.0,622.5,622.5,151821503.300017,0.0,0.0,41000.0
